timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/05/29 06:56:21.874, 31.05 W, 2 %, 0 %, 686 MiB
2025/05/29 06:56:22.877, 31.05 W, 3 %, 0 %, 686 MiB
2025/05/29 06:56:23.881, 30.80 W, 8 %, 1 %, 686 MiB
2025/05/29 06:56:24.884, 30.80 W, 11 %, 2 %, 686 MiB
2025/05/29 06:56:25.887, 30.80 W, 3 %, 0 %, 686 MiB
2025/05/29 06:56:26.890, 46.17 W, 0 %, 0 %, 686 MiB
2025/05/29 06:56:27.893, 31.05 W, 8 %, 1 %, 686 MiB
2025/05/29 06:56:28.898, 31.54 W, 5 %, 1 %, 686 MiB
2025/05/29 06:56:29.902, 30.80 W, 5 %, 1 %, 686 MiB
2025/05/29 06:56:30.905, 30.80 W, 3 %, 0 %, 686 MiB
2025/05/29 06:56:31.908, 42.76 W, 5 %, 1 %, 686 MiB
2025/05/29 06:56:32.911, 30.80 W, 3 %, 0 %, 686 MiB
2025/05/29 06:56:33.916, 45.93 W, 0 %, 0 %, 686 MiB
2025/05/29 06:56:34.919, 30.80 W, 2 %, 0 %, 686 MiB
2025/05/29 06:56:35.922, 48.86 W, 3 %, 0 %, 686 MiB
2025/05/29 06:56:36.926, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:56:37.929, 30.80 W, 11 %, 2 %, 686 MiB
2025/05/29 06:56:38.933, 43.49 W, 2 %, 0 %, 686 MiB
2025/05/29 06:56:39.936, 36.42 W, 2 %, 0 %, 686 MiB
2025/05/29 06:56:40.940, 39.11 W, 3 %, 0 %, 686 MiB
2025/05/29 06:56:41.943, 35.44 W, 3 %, 0 %, 686 MiB
2025/05/29 06:56:42.946, 30.80 W, 3 %, 0 %, 686 MiB
2025/05/29 06:56:43.949, 31.05 W, 3 %, 0 %, 686 MiB
2025/05/29 06:56:44.952, 31.05 W, 3 %, 0 %, 686 MiB
2025/05/29 06:56:45.955, 42.27 W, 3 %, 0 %, 686 MiB
2025/05/29 06:56:46.960, 30.80 W, 5 %, 1 %, 686 MiB
2025/05/29 06:56:47.963, 31.05 W, 3 %, 0 %, 686 MiB
