timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/06/10 06:09:33.364, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:33.467, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:33.570, 32.51 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:33.673, 32.76 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:33.777, 32.02 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:33.883, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:33.986, 32.02 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:34.089, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:34.192, 33.49 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:34.295, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:34.399, 32.27 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:34.505, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:34.608, 31.54 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:34.711, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:34.814, 31.54 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:34.917, 31.53 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:35.020, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:35.123, 32.76 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:35.227, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:35.330, 32.76 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:35.433, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:35.537, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:35.640, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:35.743, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:35.848, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:35.951, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:36.055, 35.20 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:36.158, 31.53 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:36.261, 30.80 W, 5 %, 0 %, 786 MiB
2025/06/10 06:09:36.364, 32.27 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:36.468, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:36.571, 32.03 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:36.674, 32.02 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:36.777, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:36.880, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:36.983, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:37.088, 33.49 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:37.191, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:37.295, 31.05 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:37.398, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:37.501, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:37.604, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:37.708, 31.53 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:37.811, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:37.914, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:38.017, 32.27 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:38.120, 32.51 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:38.223, 32.27 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:38.327, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:38.429, 33.98 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:38.532, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:38.635, 33.00 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:38.738, 35.20 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:38.841, 35.20 W, 5 %, 0 %, 786 MiB
2025/06/10 06:09:38.947, 30.80 W, 5 %, 0 %, 786 MiB
2025/06/10 06:09:39.050, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:39.153, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:39.256, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:39.359, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:39.462, 31.05 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:39.566, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:39.669, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:39.772, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:39.875, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:39.978, 31.05 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:40.081, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:40.186, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:40.289, 31.54 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:40.392, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:40.495, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:40.598, 31.29 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:40.701, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:40.806, 31.29 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:40.909, 34.71 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:41.012, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:41.115, 33.25 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:41.218, 34.22 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:41.321, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:41.425, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:41.528, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:41.631, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:41.734, 32.27 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:41.837, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:41.940, 30.80 W, 5 %, 0 %, 786 MiB
2025/06/10 06:09:42.045, 31.05 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:42.148, 32.27 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:42.251, 33.24 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:42.354, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:42.457, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:42.560, 32.76 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:42.664, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:42.767, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:42.870, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:42.973, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:43.076, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:43.179, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:43.284, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:43.387, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:43.491, 31.05 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:43.594, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:43.697, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:43.800, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:43.904, 33.73 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:44.007, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:44.110, 31.78 W, 5 %, 0 %, 786 MiB
2025/06/10 06:09:44.213, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:44.316, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:44.419, 33.24 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:44.523, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:44.626, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:44.729, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:44.832, 31.29 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:44.935, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:45.038, 30.80 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:45.143, 33.98 W, 0 %, 0 %, 786 MiB
2025/06/10 06:09:45.246, 33.98 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:45.349, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:45.452, 30.80 W, 4 %, 0 %, 786 MiB
2025/06/10 06:09:45.555, 35.20 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:45.658, 30.80 W, 1 %, 0 %, 786 MiB
2025/06/10 06:09:45.763, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:45.866, 30.80 W, 2 %, 0 %, 786 MiB
2025/06/10 06:09:45.969, 30.80 W, 2 %, 0 %, 786 MiB
