timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/06/09 13:13:29.267, 36.42 W, 42 %, 0 %, 784 MiB
2025/06/09 13:13:29.370, 36.42 W, 42 %, 0 %, 784 MiB
2025/06/09 13:13:29.475, 36.42 W, 42 %, 0 %, 784 MiB
2025/06/09 13:13:29.578, 36.67 W, 42 %, 0 %, 784 MiB
2025/06/09 13:13:29.681, 64.89 W, 67 %, 1 %, 908 MiB
2025/06/09 13:13:29.784, 36.67 W, 67 %, 1 %, 784 MiB
2025/06/09 13:13:29.887, 36.67 W, 44 %, 1 %, 784 MiB
2025/06/09 13:13:29.990, 36.67 W, 44 %, 1 %, 784 MiB
2025/06/09 13:13:30.094, 36.67 W, 41 %, 0 %, 784 MiB
2025/06/09 13:13:30.197, 36.67 W, 42 %, 0 %, 784 MiB
2025/06/09 13:13:30.300, 36.67 W, 42 %, 0 %, 784 MiB
2025/06/09 13:13:30.403, 36.67 W, 41 %, 0 %, 784 MiB
2025/06/09 13:13:30.507, 36.67 W, 41 %, 0 %, 784 MiB
2025/06/09 13:13:30.610, 36.67 W, 41 %, 0 %, 784 MiB
2025/06/09 13:13:30.714, 36.67 W, 41 %, 0 %, 784 MiB
2025/06/09 13:13:30.818, 62.01 W, 41 %, 0 %, 784 MiB
2025/06/09 13:13:30.921, 38.13 W, 79 %, 2 %, 786 MiB
2025/06/09 13:13:31.022, 36.42 W, 53 %, 2 %, 786 MiB
2025/06/09 13:13:31.125, 36.42 W, 53 %, 2 %, 786 MiB
2025/06/09 13:13:31.228, 36.42 W, 41 %, 0 %, 786 MiB
2025/06/09 13:13:31.334, 36.42 W, 41 %, 0 %, 786 MiB
2025/06/09 13:13:31.437, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:31.540, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:31.643, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:31.746, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:31.849, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:31.954, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:32.057, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:32.160, 36.67 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:32.263, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:32.366, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:32.469, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:32.574, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:32.677, 42.02 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:32.780, 40.31 W, 69 %, 0 %, 786 MiB
2025/06/09 13:13:32.883, 36.67 W, 64 %, 3 %, 786 MiB
2025/06/09 13:13:32.986, 36.67 W, 64 %, 3 %, 786 MiB
2025/06/09 13:13:33.089, 36.67 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:33.193, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:33.296, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:33.399, 36.67 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:33.502, 36.67 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:33.605, 36.67 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:33.708, 36.67 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:33.813, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:33.916, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:34.019, 36.67 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:34.122, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:34.225, 36.42 W, 42 %, 0 %, 786 MiB
2025/06/09 13:13:34.328, 36.67 W, 42 %, 0 %, 786 MiB
