timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/05/29 08:51:42.813, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:51:43.816, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:51:44.820, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:51:45.823, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:51:46.827, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:51:47.830, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:51:48.834, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:51:49.838, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:51:50.841, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:51:51.846, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:51:52.850, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:51:53.853, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:51:54.856, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:51:55.860, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:51:56.865, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:51:57.868, 30.32 W, 0 %, 0 %, 674 MiB
2025/05/29 08:51:58.872, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:51:59.875, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:00.878, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:01.882, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:02.888, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:03.892, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:04.896, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:05.899, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:06.902, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:07.906, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:08.909, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:09.912, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:10.915, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:11.919, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:12.923, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:13.926, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:14.929, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:15.933, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:16.936, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:17.941, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:18.945, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:19.948, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:20.951, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:21.954, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:22.957, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:23.960, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:24.966, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:25.969, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:26.972, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:27.975, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:28.978, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:29.982, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:30.985, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:31.989, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:32.992, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:33.996, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:35.000, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:36.003, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:37.007, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:38.011, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:39.014, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:40.019, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:41.022, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:42.025, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:43.028, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:44.031, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:45.035, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:46.039, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:47.043, 30.80 W, 0 %, 0 %, 674 MiB
2025/05/29 08:52:48.047, 30.80 W, 0 %, 0 %, 674 MiB
