timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/05/29 16:19:29.886, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:30.889, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:31.892, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:32.896, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:33.899, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:34.902, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:35.905, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:36.908, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:37.913, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:38.916, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:39.919, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:40.922, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:41.925, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:42.928, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:43.931, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:44.934, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:45.940, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:46.943, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:47.946, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:48.949, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:49.952, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:50.957, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:51.960, 31.04 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:52.963, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:53.966, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:54.969, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:55.974, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:56.977, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:57.980, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:58.983, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:19:59.986, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:00.991, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:01.994, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:02.997, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:04.000, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:05.003, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:06.006, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:07.009, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:20:08.012, 31.05 W, 0 %, 0 %, 784 MiB
