timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/05/29 18:02:54.413, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:02:55.417, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:02:56.420, 30.80 W, 2 %, 0 %, 780 MiB
2025/05/29 18:02:57.423, 30.80 W, 2 %, 0 %, 780 MiB
2025/05/29 18:02:58.428, 33.73 W, 0 %, 0 %, 780 MiB
2025/05/29 18:02:59.431, 30.80 W, 2 %, 0 %, 780 MiB
2025/05/29 18:03:00.434, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:03:01.438, 31.05 W, 2 %, 0 %, 780 MiB
2025/05/29 18:03:02.441, 30.80 W, 2 %, 0 %, 780 MiB
2025/05/29 18:03:03.444, 30.80 W, 5 %, 0 %, 780 MiB
2025/05/29 18:03:04.448, 31.29 W, 1 %, 0 %, 780 MiB
2025/05/29 18:03:05.451, 32.27 W, 0 %, 0 %, 780 MiB
2025/05/29 18:03:06.455, 30.80 W, 4 %, 0 %, 780 MiB
2025/05/29 18:03:07.458, 31.29 W, 0 %, 0 %, 780 MiB
2025/05/29 18:03:08.461, 30.80 W, 5 %, 0 %, 780 MiB
2025/05/29 18:03:09.464, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:03:10.467, 30.80 W, 5 %, 0 %, 780 MiB
2025/05/29 18:03:11.476, 34.22 W, 0 %, 0 %, 780 MiB
2025/05/29 18:03:12.479, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:03:13.483, 32.27 W, 0 %, 0 %, 780 MiB
2025/05/29 18:03:14.486, 30.80 W, 4 %, 0 %, 780 MiB
2025/05/29 18:03:15.491, 31.29 W, 1 %, 0 %, 780 MiB
2025/05/29 18:03:16.494, 30.80 W, 2 %, 0 %, 780 MiB
2025/05/29 18:03:17.498, 34.47 W, 0 %, 0 %, 780 MiB
2025/05/29 18:03:18.501, 31.05 W, 0 %, 0 %, 780 MiB
2025/05/29 18:03:19.504, 31.05 W, 4 %, 0 %, 780 MiB
2025/05/29 18:03:20.509, 30.80 W, 0 %, 0 %, 780 MiB
2025/05/29 18:03:21.512, 30.80 W, 4 %, 0 %, 780 MiB
2025/05/29 18:03:22.515, 30.80 W, 2 %, 0 %, 780 MiB
2025/05/29 18:03:23.518, 30.80 W, 2 %, 0 %, 780 MiB
2025/05/29 18:03:24.521, 32.76 W, 2 %, 0 %, 780 MiB
2025/05/29 18:03:25.524, 32.76 W, 0 %, 0 %, 780 MiB
