latency_ms
14114.50219154358
438.1279945373535
12499.361753463745
410.42256355285645
510.7269287109375
294.08955574035645
315.68074226379395
301.00226402282715
209.37108993530273
505.5556297302246
296.8759536743164
401.5533924102783
349.7295379638672
412.17732429504395
208.4672451019287
435.5442523956299
306.28180503845215
325.6547451019287
328.46927642822266
515.2146816253662
303.00450325012207
403.72443199157715
404.7503471374512
295.82667350769043
407.38892555236816
399.61838722229004
302.51574516296387
311.03014945983887
305.19962310791016
417.9987907409668
613.6496067047119
336.561918258667
297.42980003356934
841.8490886688232
502.2585391998291
295.4726219177246
422.3136901855469
405.3373336791992
301.5604019165039
209.92016792297363
525.8841514587402
303.84230613708496
508.4095001220703
210.9375
200.56891441345215
410.4905128479004
393.83935928344727
400.77900886535645
733.8676452636719
217.78535842895508
13894.947528839111
307.61265754699707
1785.0589752197266
11230.725526809692
610.7232570648193
299.08275604248047
301.19919776916504
929.6202659606934
417.3705577850342
294.0332889556885
200.51813125610352
213.4556770324707
871.3037967681885
408.91218185424805
207.40151405334473
440.12951850891113
517.3695087432861
410.20679473876953
208.4484100341797
534.1498851776123
307.4948787689209
527.5447368621826
204.60247993469238
600.7750034332275
506.8933963775635
308.95328521728516
522.1960544586182
298.36130142211914
411.85712814331055
319.5176124572754
623.9867210388184
610.2688312530518
303.65872383117676
430.04751205444336
299.274206161499
290.82775115966797
210.7553482055664
307.66844749450684
570.8084106445312
403.86033058166504
309.66877937316895
412.6133918762207
304.9013614654541
301.68628692626953
434.4182014465332
403.303861618042
793.3046817779541
217.42725372314453
514.4658088684082
440.3574466705322
13886.523962020874
321.79903984069824
1882.9071521759033
11026.422023773193
308.9032173156738
309.01098251342773
318.462610244751
532.4392318725586
409.09457206726074
414.63422775268555
416.4752960205078
302.79994010925293
310.28294563293457
554.114580154419
706.9332599639893
335.2053165435791
446.61974906921387
521.1141109466553
833.0786228179932
744.3540096282959
212.25953102111816
520.4448699951172
409.52134132385254
202.82769203186035
512.2921466827393
515.9213542938232
407.7422618865967
406.3131809234619
411.0596179962158
403.76758575439453
520.2500820159912
412.33158111572266
306.59961700439453
647.0766067504883
421.5655326843262
401.3845920562744
314.8190975189209
209.59949493408203
200.5600929260254
308.81690979003906
511.0757350921631
521.4905738830566
308.7146282196045
424.0121841430664
538.1872653961182
307.6798915863037
667.712926864624
928.1084537506104
520.7870006561279
371.462345123291
2795.224189758301
11290.856838226318
13024.642705917358
292.7696704864502
404.2813777923584
416.903018951416
304.7206401824951
937.9565715789795
201.1122703552246
405.2088260650635
427.0312786102295
417.4783229827881
400.9432792663574
402.6832580566406
301.1975288391113
301.78260803222656
203.1855583190918
305.68647384643555
415.560245513916
423.07353019714355
316.15519523620605
296.764612197876
514.284610748291
395.5399990081787
412.66441345214844
299.89171028137207
229.39658164978027
308.83336067199707
401.5352725982666
525.3467559814453
413.47384452819824
321.1088180541992
424.1213798522949
508.2390308380127
438.617467880249
224.61915016174316
298.9692687988281
402.3740291595459
413.0723476409912
413.9981269836426
411.76509857177734
207.14735984802246
204.66351509094238
414.49570655822754
544.0423488616943
543.0870056152344
406.22568130493164
297.53589630126953
405.0114154815674
315.4468536376953
13664.470672607422
545.9775924682617
