timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/05/29 07:58:45.578, 30.80 W, 8 %, 1 %, 692 MiB
2025/05/29 07:58:46.579, 30.80 W, 3 %, 0 %, 692 MiB
2025/05/29 07:58:47.583, 32.76 W, 0 %, 0 %, 692 MiB
2025/05/29 07:58:48.587, 30.80 W, 5 %, 1 %, 692 MiB
2025/05/29 07:58:49.590, 30.80 W, 5 %, 1 %, 692 MiB
2025/05/29 07:58:50.591, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 07:58:51.594, 30.80 W, 5 %, 1 %, 692 MiB
2025/05/29 07:58:52.595, 36.91 W, 8 %, 1 %, 692 MiB
2025/05/29 07:58:53.599, 30.80 W, 5 %, 1 %, 692 MiB
2025/05/29 07:58:54.600, 50.57 W, 0 %, 0 %, 692 MiB
2025/05/29 07:58:55.603, 30.80 W, 3 %, 0 %, 692 MiB
2025/05/29 07:58:56.604, 30.56 W, 3 %, 0 %, 692 MiB
2025/05/29 07:58:57.607, 43.73 W, 8 %, 1 %, 692 MiB
2025/05/29 07:58:58.614, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 07:58:59.617, 30.80 W, 8 %, 1 %, 692 MiB
2025/05/29 07:59:00.617, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 07:59:01.621, 31.78 W, 0 %, 0 %, 692 MiB
2025/05/29 07:59:02.621, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 07:59:03.625, 30.80 W, 8 %, 1 %, 692 MiB
2025/05/29 07:59:04.631, 30.80 W, 5 %, 1 %, 692 MiB
2025/05/29 07:59:05.634, 30.80 W, 3 %, 0 %, 692 MiB
2025/05/29 07:59:06.635, 36.18 W, 0 %, 0 %, 692 MiB
2025/05/29 07:59:07.638, 30.80 W, 3 %, 0 %, 692 MiB
2025/05/29 07:59:08.639, 36.91 W, 0 %, 0 %, 692 MiB
2025/05/29 07:59:09.642, 30.80 W, 5 %, 1 %, 692 MiB
2025/05/29 07:59:10.648, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 07:59:11.652, 36.67 W, 11 %, 2 %, 692 MiB
2025/05/29 07:59:12.653, 30.80 W, 5 %, 1 %, 692 MiB
2025/05/29 07:59:13.656, 30.56 W, 8 %, 1 %, 692 MiB
2025/05/29 07:59:14.657, 43.73 W, 0 %, 0 %, 692 MiB
2025/05/29 07:59:15.660, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 07:59:16.661, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 07:59:17.664, 31.05 W, 0 %, 0 %, 692 MiB
2025/05/29 07:59:18.665, 30.80 W, 3 %, 0 %, 692 MiB
2025/05/29 07:59:19.668, 30.80 W, 3 %, 0 %, 692 MiB
2025/05/29 07:59:20.671, 36.18 W, 3 %, 0 %, 692 MiB
2025/05/29 07:59:21.675, 30.80 W, 5 %, 1 %, 692 MiB
2025/05/29 07:59:22.676, 31.05 W, 4 %, 1 %, 692 MiB
2025/05/29 07:59:23.679, 32.03 W, 5 %, 1 %, 692 MiB
2025/05/29 07:59:24.680, 30.80 W, 8 %, 1 %, 692 MiB
2025/05/29 07:59:25.683, 30.80 W, 3 %, 0 %, 692 MiB
2025/05/29 07:59:26.689, 30.82 W, 3 %, 0 %, 692 MiB
2025/05/29 07:59:27.693, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 07:59:28.694, 30.80 W, 11 %, 2 %, 692 MiB
2025/05/29 07:59:29.697, 30.80 W, 2 %, 0 %, 692 MiB
2025/05/29 07:59:30.698, 38.87 W, 3 %, 0 %, 692 MiB
2025/05/29 07:59:31.701, 41.80 W, 8 %, 1 %, 692 MiB
2025/05/29 07:59:32.705, 44.96 W, 0 %, 0 %, 692 MiB
2025/05/29 07:59:33.708, 38.13 W, 8 %, 1 %, 692 MiB
2025/05/29 07:59:34.709, 32.03 W, 0 %, 0 %, 692 MiB
2025/05/29 07:59:35.712, 42.02 W, 0 %, 0 %, 692 MiB
2025/05/29 07:59:36.713, 30.56 W, 8 %, 1 %, 692 MiB
2025/05/29 07:59:37.717, 30.80 W, 5 %, 1 %, 692 MiB
2025/05/29 07:59:38.718, 30.80 W, 11 %, 2 %, 692 MiB
2025/05/29 07:59:39.722, 37.89 W, 3 %, 0 %, 692 MiB
2025/05/29 07:59:40.722, 30.56 W, 3 %, 0 %, 692 MiB
2025/05/29 07:59:41.725, 30.80 W, 5 %, 1 %, 692 MiB
2025/05/29 07:59:42.732, 30.80 W, 9 %, 1 %, 692 MiB
2025/05/29 07:59:43.735, 30.56 W, 3 %, 0 %, 692 MiB
2025/05/29 07:59:44.736, 34.47 W, 3 %, 0 %, 692 MiB
2025/05/29 07:59:45.739, 32.03 W, 3 %, 0 %, 692 MiB
2025/05/29 07:59:46.740, 46.18 W, 0 %, 0 %, 692 MiB
2025/05/29 07:59:47.743, 30.80 W, 5 %, 1 %, 692 MiB
2025/05/29 07:59:48.748, 30.80 W, 3 %, 0 %, 692 MiB
2025/05/29 07:59:49.751, 46.66 W, 0 %, 0 %, 692 MiB
2025/05/29 07:59:50.752, 30.80 W, 3 %, 0 %, 692 MiB
2025/05/29 07:59:51.755, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 07:59:52.756, 35.93 W, 0 %, 0 %, 692 MiB
2025/05/29 07:59:53.759, 30.80 W, 5 %, 1 %, 692 MiB
2025/05/29 07:59:54.765, 30.80 W, 5 %, 1 %, 692 MiB
2025/05/29 07:59:55.768, 30.80 W, 5 %, 1 %, 692 MiB
2025/05/29 07:59:56.769, 30.80 W, 8 %, 1 %, 692 MiB
2025/05/29 07:59:57.772, 30.80 W, 8 %, 1 %, 692 MiB
2025/05/29 07:59:58.773, 32.76 W, 3 %, 0 %, 692 MiB
2025/05/29 07:59:59.776, 30.80 W, 5 %, 1 %, 692 MiB
2025/05/29 08:00:00.777, 30.80 W, 3 %, 0 %, 692 MiB
2025/05/29 08:00:01.780, 43.24 W, 5 %, 1 %, 692 MiB
2025/05/29 08:00:02.781, 31.05 W, 8 %, 1 %, 692 MiB
2025/05/29 08:00:03.784, 31.29 W, 5 %, 1 %, 692 MiB
2025/05/29 08:00:04.790, 49.35 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:05.794, 30.80 W, 3 %, 0 %, 692 MiB
2025/05/29 08:00:06.794, 43.24 W, 3 %, 0 %, 692 MiB
2025/05/29 08:00:07.798, 31.29 W, 8 %, 1 %, 692 MiB
2025/05/29 08:00:08.799, 30.80 W, 5 %, 1 %, 692 MiB
2025/05/29 08:00:09.802, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:10.808, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:11.811, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:12.812, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:13.815, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:14.816, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:15.822, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:16.823, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:17.826, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:18.826, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:19.829, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:20.830, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:21.833, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:22.834, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:23.837, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:24.838, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:25.841, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:26.846, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:27.849, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:00:28.850, 30.56 W, 0 %, 0 %, 692 MiB
