timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/06/08 17:15:26.047, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:26.151, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:26.254, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:26.357, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:26.461, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:26.564, 32.03 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:26.667, 31.29 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:26.770, 37.89 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:26.873, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:26.977, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:27.082, 32.03 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:27.186, 34.71 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:27.289, 40.33 W, 9 %, 1 %, 684 MiB
2025/06/08 17:15:27.392, 30.80 W, 9 %, 1 %, 684 MiB
2025/06/08 17:15:27.495, 32.27 W, 2 %, 0 %, 684 MiB
2025/06/08 17:15:27.598, 30.80 W, 2 %, 0 %, 684 MiB
2025/06/08 17:15:27.704, 35.69 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:27.807, 48.62 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:27.910, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:28.013, 35.20 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:28.116, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:28.217, 36.42 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:28.320, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:28.425, 44.47 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:28.528, 31.54 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:28.631, 36.91 W, 6 %, 1 %, 684 MiB
